sampleid	biosample	bioproject	reads	primer_group	genus	species	common_name	old_new_world	pathogen	diet_org	diet_assumed	diet_1	diet_2	diet_group	diet_cat	sex	reprod_stage	total_sample_no	sample_type	collection_year	captive_wild	habitat_assumed	habitat_group	habitat_level_1	habitat_level_2	roost_group	sociality_x	foraging	collection_location	country	continent	virus	body_mass_g	litter_size	litters_peryear	longevity_month	sociality_y	torpor_use
SAMN37240069	SAMN37240069_SRR25885079	PRJNA1012124	paired	V3-V4_2	Carollia	Carollia_perspicillata	Seba's_short-tailed_bat	new_world	Arenaviruses	Frugivorous	Frugivorous	Fruits	Fruits	Fruits_Insects	Frugivorous_Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_scrub	Cave	Social	gleaning	Moscow_Zoo	Russia	Asia	Arenaviruses	19.23	1	2	148.8	Social	Diurnal
SAMN37240068	SAMN37240068_SRR25885081	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240067	SAMN37240067_SRR25885082	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240066	SAMN37240066_SRR25885083	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240065	SAMN37240065_SRR25885084	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240064	SAMN37240064_SRR25885085	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240063	SAMN37240063_SRR25885038	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240062	SAMN37240062_SRR25885039	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240061	SAMN37240061_SRR25885040	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240060	SAMN37240060_SRR25885041	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240059	SAMN37240059_SRR25885042	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240058	SAMN37240058_SRR25885044	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240057	SAMN37240057_SRR25885045	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240056	SAMN37240056_SRR25885046	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240055	SAMN37240055_SRR25885047	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240054	SAMN37240054_SRR25885048	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240053	SAMN37240053_SRR25885049	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240052	SAMN37240052_SRR25885050	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240051	SAMN37240051_SRR25885051	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240050	SAMN37240050_SRR25885052	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240049	SAMN37240049_SRR25885053	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240048	SAMN37240048_SRR25884999	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240047	SAMN37240047_SRR25885025	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240046	SAMN37240046_SRR25885036	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240045	SAMN37240045_SRR25885015	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240044	SAMN37240044_SRR25885058	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240043	SAMN37240043_SRR25885069	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240042	SAMN37240042_SRR25885080	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240041	SAMN37240041_SRR25885043	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240040	SAMN37240040_SRR25885086	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37240039	SAMN37240039_SRR25885087	PRJNA1012124	paired	V3-V4_2	Nyctalus	Nyctalus_noctula	Common_noctune	old_world	Hantaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	89	Fecal_sample	2022	Captive_probably	Zoo	Urban	Forest	forest_water	Tree_hollows	Colonial	aerial_hawking_gleaning	Moscow_Zoo	Russia	Asia	Hantaviruses	28.48	1.33	1	144	Colonial	Diurnal_Seasonal
SAMN37723999	SAMN37723999_SRR26326683	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_ferrumequinum	Greater_hourseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	11	Fecal_sample	2018	Wild_probably	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Yunnan	China	Asia	Betacoronaviruses	19.15	NA	NA	NA	Colonial	Diurnal_Seasonal
SAMN37723998	SAMN37723998_SRR26326720	PRJNA1025871	paired	V3-V4_4	Miniopterus	Miniopterus_fuliginosus	Eastern_bent-wing_bat	old_world	Alphacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	9	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_grassland	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Alphacoronaviruses	NA	NA	NA	NA	Colonial	Seasonal
SAMN37723997	SAMN37723997_SRR26326721	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	ambush	Yunnan	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN37723996	SAMN37723996_SRR26326722	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	ambush	Yunnan	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN37723995	SAMN37723995_SRR26326724	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	ambush	Yunnan	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN37723993	SAMN37723993_SRR26326726	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	ambush	Yunnan	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN37723992	SAMN37723992_SRR26326727	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_ferrumequinum	Greater_hourseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	11	Fecal_sample	2018	Wild_probably	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Yunnan	China	Asia	Betacoronaviruses	19.15	NA	NA	NA	Colonial	Diurnal_Seasonal
SAMN37723991	SAMN37723991_SRR26326728	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723990	SAMN37723990_SRR26326729	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723989	SAMN37723989_SRR26326730	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723988	SAMN37723988_SRR26326731	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723987	SAMN37723987_SRR26326732	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723986	SAMN37723986_SRR26326733	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723985	SAMN37723985_SRR26326735	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723984	SAMN37723984_SRR26326736	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723983	SAMN37723983_SRR26326737	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723981	SAMN37723981_SRR26326739	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723980	SAMN37723980_SRR26326740	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723979	SAMN37723979_SRR26326741	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	ambush	Yunnan	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN37723978	SAMN37723978_SRR26326742	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723977	SAMN37723977_SRR26326743	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723976	SAMN37723976_SRR26326744	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723975	SAMN37723975_SRR26326746	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_ferrumequinum	Greater_hourseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	11	Fecal_sample	2018	Wild_probably	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Yunnan	China	Asia	Betacoronaviruses	19.15	NA	NA	NA	Colonial	Diurnal_Seasonal
SAMN37723974	SAMN37723974_SRR26326747	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	ambush	Yunnan	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN37723973	SAMN37723973_SRR26326748	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723972	SAMN37723972_SRR26326749	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723971	SAMN37723971_SRR26326750	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	old_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723970	SAMN37723970_SRR26326751	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	ambush	Yunnan	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN37723969	SAMN37723969_SRR26326752	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous		NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
